Bin	Sum_R2	SumSq_R2	N_Pairs
2377000	197550	91938.9	2161549
2378000	196570	91025.1	2162514
2379000	196605	91015.9	2162009
2380000	198056	91718	2176125
2381000	198809	92425.2	2172145
2382000	199117	92556.2	2168651
2383000	199613	92882.3	2168662
2384000	198741	92638.7	2156259
2385000	197639	92182.2	2144074
2386000	197786	91809.1	2161838
2387000	198688	92485.5	2164917
2388000	198508	92489	2155365
2389000	199846	93032.1	2169302
2390000	200427	93062	2185248
2391000	200122	93014.4	2188815
2392000	199806	93171	2171323
2393000	199352	92718.4	2167583
2394000	199953	93143.1	2167070
2395000	201314	94009.8	2179508
2397000	200116	93287.9	2174293
2398000	200136	93580.6	2157831
2399000	200427	93502.3	2159704
2400000	199613	93104.3	2155016
2401000	201172	94132	2159521
2402000	201253	94255.3	2153426
2403000	201111	94213	2149600
2404000	200700	94199.8	2144860
2405000	198521	92982.7	2127301
2406000	199010	93217.7	2130005
2407000	199635	93385.5	2149833
2408000	199152	93286.8	2135150
2409000	200161	93818.2	2150911
2410000	198960	93150.1	2142278
2411000	198277	92586.9	2130745
2412000	199110	93174.3	2137468
2413000	199008	93065.8	2137296
2415000	197629	92133.8	2137073
2416000	197077	91610.8	2144951
2417000	197289	91753.8	2152440
2418000	198307	92267.5	2161460
2419000	197640	91939.5	2156608
2421000	196912	91779.5	2141405
2422000	198383	92481.5	2149904
2423000	197889	92483.9	2135034
2424000	197758	92304.5	2135221
2425000	197122	91869.4	2137732
2426000	196823	91741.4	2128001
2427000	198512	92817.8	2136071
2429000	196812	91977.6	2121460
2430000	197152	91712	2140404
2431000	198148	92482.9	2135660
2432000	198729	92989.4	2125552
2433000	197297	91882.8	2122041
2435000	196723	91808.1	2120350
2436000	198644	92728.4	2143083
2437000	198183	92115	2150395
2438000	197134	91499.9	2152073
2439000	196412	91337.4	2141284
2440000	195575	90961.6	2135170
2442000	195951	91447.5	2125128
2443000	196784	92134.6	2125771
2444000	195848	91543.9	2133377
2445000	195825	91361.9	2126730
2446000	194718	90961.9	2111233
2447000	194938	91209.4	2111900
2448000	194397	90805.8	2110636
2450000	195112	90946.9	2114190
2451000	194666	90664.6	2109739
2452000	194546	90656.9	2113207
2453000	194376	90503.8	2120539
2454000	193344	90323.1	2098038
2455000	195046	90824.8	2111869
2456000	195659	91050.9	2127589
2458000	196866	92062	2129661
2459000	195399	91256.2	2126206
2460000	194992	90545.7	2130366
2461000	196573	91364.7	2145502
2462000	195104	90735.6	2132189
2463000	195020	90946	2126349
2464000	195324	91054.6	2132463
2465000	194431	90649.2	2110810
2466000	194801	90529	2121298
2467000	194878	90666.9	2127278
2468000	194913	90456.1	2136358
2469000	195328	91043.7	2120415
2470000	195830	90990.6	2139204
2471000	195991	91011.1	2139757
2472000	197036	91862.2	2134378
2473000	198652	92412.6	2144029
2474000	198294	92312.5	2147900
2475000	196897	91557.7	2135220
2476000	195831	91063.5	2127930
2477000	195827	91166.1	2119809
2478000	195783	91164.8	2127979
2479000	196310	91409.7	2137740
2480000	195874	91137.6	2133566
2481000	194282	90555.4	2108639
2482000	193951	89861.3	2131043
2483000	193690	89943.1	2117169
2484000	195174	90678.5	2131267
2485000	194257	90385.6	2123441
2486000	194590	90601.8	2112800
2487000	193324	89322.6	2116764
2489000	193629	89806	2110648
2490000	193509	89411.1	2117975
2491000	194255	90358.5	2107619
2492000	194070	90290.3	2107511
2493000	192836	89337.3	2092054
2494000	192727	89586.5	2081939
2495000	192799	89309	2096680
2496000	193973	89854.4	2097548
2497000	193962	89787.4	2103154
2498000	194249	89871	2109738
2500000	198.042	95.4801	2076
