timestamp,level,trait,gene_file,MGmin,epsilon,stage,event,message
2026-06-01 22:50:55,INFO,,,,,run,run_start,Run started.
2026-06-01 22:50:55,INFO,,,,,run,run_config,"Run ID: candidate_genes_1000bp_V1 | window_bp=1000 | MGmin=2,3 | eps=0.05,0.2,0.4,0.5,0.6,0.8,0.85"
2026-06-01 22:50:55,INFO,,,,,discovery,targets_loaded,Targets: 108 genes from /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/01_scripts/../00_config/gene_windows.tsv
2026-06-01 22:50:55,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,,,gene,gene_start,Processing gene 1/108
2026-06-01 22:50:55,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:50:55,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:50:57,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077680/MGmin_2/HapObject.rds
2026-06-01 22:51:14,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.3969 groups=2 sizes=70|162
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.3969 groups=2 sizes=70|162
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.3969 groups=2 sizes=70|162
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.3969 groups=2 sizes=70|162
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.3969 groups=2 sizes=70|162
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:51:15,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:51:16,ERROR,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,3,,crosshap,failure_encountered,CrossHap failed: object 'Varfile' not found
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.396929823863477__2__70|162
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,,,within_gene_correction,holm_correction_complete,Within-gene Holm done. before=5 unique=1
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077680.vcf.gz,2,0.4,within_gene_summary,best_test_selected,Representative: MGmin=2 eps=0.4 raw_p=0.3969 holm_p=0.3969
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,,,gene,gene_start,Processing gene 2/108
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:51:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:51:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077700/MGmin_2/HapObject.rds
2026-06-01 22:51:36,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.8470 groups=2 sizes=30|221
2026-06-01 22:51:37,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.5532 groups=2 sizes=26|192
2026-06-01 22:51:37,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.2344 groups=3 sizes=11|26|173
2026-06-01 22:51:37,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.2682 groups=3 sizes=11|25|170
2026-06-01 22:51:38,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.0004 groups=3 sizes=14|28|132
2026-06-01 22:51:38,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.0004 groups=3 sizes=14|28|132
2026-06-01 22:51:38,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:51:38,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:51:39,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077700/MGmin_3/HapObject.rds
2026-06-01 22:51:52,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.8866 groups=2 sizes=30|220
2026-06-01 22:51:52,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.4735 groups=2 sizes=25|187
2026-06-01 22:51:52,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.0005 groups=3 sizes=28|36|164
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.0005 groups=3 sizes=28|36|164
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,3,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.000491544107229816__3__28|36|164
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.000431217777511640__3__14|28|132
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,,,within_gene_correction,holm_correction_complete,Within-gene Holm done. before=10 unique=8
2026-06-01 22:51:53,WARN,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.8,within_gene_summary,ambiguous_best_test_resolved,AMBIGUOUS_BEST_TEST_RESOLVED: holm_p=0.00344974222009312 chosen MGmin=2 eps=0.8
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077700.vcf.gz,2,0.8,within_gene_summary,best_test_selected,Representative: MGmin=2 eps=0.8 raw_p=0.0004 holm_p=0.0034
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,,,gene,gene_start,Processing gene 3/108
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:51:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:51:55,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077710/MGmin_2/HapObject.rds
2026-06-01 22:52:16,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.3648 groups=2 sizes=34|194
2026-06-01 22:52:17,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.1452 groups=4 sizes=22|26|53|57
2026-06-01 22:52:17,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.2890 groups=6 sizes=11|19|23|24|35|43
2026-06-01 22:52:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.2283 groups=6 sizes=11|18|23|24|35|41
2026-06-01 22:52:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.2030 groups=6 sizes=11|18|23|26|34|41
2026-06-01 22:52:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.2030 groups=6 sizes=11|18|23|26|34|41
2026-06-01 22:52:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:52:18,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:52:20,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077710/MGmin_3/HapObject.rds
2026-06-01 22:52:33,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.1284 groups=4 sizes=11|30|78|102
2026-06-01 22:52:34,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.0424 groups=4 sizes=12|31|75|104
2026-06-01 22:52:34,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.3049 groups=5 sizes=11|21|29|40|80
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.3049 groups=5 sizes=11|21|29|40|80
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.304851710902345__5__11|21|29|40|80
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,2,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.203036845186582__6__11|18|23|26|34|41
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,,,within_gene_correction,holm_correction_complete,Within-gene Holm done. before=10 unique=8
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077710.vcf.gz,3,0.6,within_gene_summary,best_test_selected,Representative: MGmin=3 eps=0.6 raw_p=0.0424 holm_p=0.3390
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,,,gene,gene_start,Processing gene 4/108
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:52:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:52:37,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077720/MGmin_2/HapObject.rds
2026-06-01 22:53:00,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.05,kw_validation,valid_kw_test_found,Valid KW test. p=0.0005 groups=3 sizes=45|56|85
2026-06-01 22:53:00,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.0009 groups=3 sizes=35|39|75
2026-06-01 22:53:01,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.0563 groups=4 sizes=11|28|30|68
2026-06-01 22:53:01,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.0563 groups=4 sizes=11|28|30|68
2026-06-01 22:53:02,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.0647 groups=5 sizes=10|10|16|25|65
2026-06-01 22:53:02,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.0463 groups=5 sizes=10|16|21|31|66
2026-06-01 22:53:02,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.0463 groups=5 sizes=10|16|21|31|66
2026-06-01 22:53:02,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:53:02,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:53:04,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077720/MGmin_3/HapObject.rds
2026-06-01 22:53:23,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.7687 groups=2 sizes=105|134
2026-06-01 22:53:23,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.6689 groups=2 sizes=100|100
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.6689 groups=2 sizes=100|100
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.9842 groups=3 sizes=12|78|93
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.5616 groups=3 sizes=23|97|103
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.5616 groups=3 sizes=23|97|103
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.668947072668673__2__100|100
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.0563253724205983__4__11|28|30|68
2026-06-01 22:53:24,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,3,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.561602235753973__3__23|97|103
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.0463433838899314__5__10|16|21|31|66
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,,,within_gene_correction,holm_correction_complete,Within-gene Holm done. before=13 unique=9
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077720.vcf.gz,2,0.05,within_gene_summary,best_test_selected,Representative: MGmin=2 eps=0.05 raw_p=0.0005 holm_p=0.0049
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,,,gene,gene_start,Processing gene 5/108
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:53:25,ERROR,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,2,,crosshap,failure_encountered,CrossHap failed: object 'Varfile' not found
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:53:25,ERROR,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,3,,crosshap,failure_encountered,CrossHap failed: Too few common variants after raw/imputed intersection: 2
2026-06-01 22:53:25,WARN,betaglucan,HORVU.MOREX.r3.1HG0077730.vcf.gz,,,gene_stats,failure_encountered,Gene produced zero valid omnibus tests.
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,,,gene,gene_start,Processing gene 6/108
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:53:25,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:53:27,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077770/MGmin_2/HapObject.rds
2026-06-01 22:53:47,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.0047 groups=2 sizes=57|136
2026-06-01 22:53:47,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.0097 groups=2 sizes=64|184
2026-06-01 22:53:47,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.1549 groups=4 sizes=10|16|37|111
2026-06-01 22:53:48,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.2704 groups=5 sizes=11|12|13|20|43
2026-06-01 22:53:48,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.1262 groups=5 sizes=10|12|12|13|39
2026-06-01 22:53:49,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.1547 groups=5 sizes=10|11|12|13|39
2026-06-01 22:53:49,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:53:49,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:53:51,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077770/MGmin_3/HapObject.rds
2026-06-01 22:54:06,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.0097 groups=2 sizes=64|184
2026-06-01 22:54:06,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.0217 groups=2 sizes=64|193
2026-06-01 22:54:07,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.0217 groups=2 sizes=64|193
2026-06-01 22:54:07,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.0217 groups=2 sizes=64|193
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.0294 groups=3 sizes=48|59|123
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.00972737817035842__2__64|184
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,3,0.5,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.0216984943442346__2__64|193
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,,,within_gene_correction,holm_correction_complete,Within-gene Holm done. before=11 unique=8
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077770.vcf.gz,2,0.2,within_gene_summary,best_test_selected,Representative: MGmin=2 eps=0.2 raw_p=0.0047 holm_p=0.0375
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,,,gene,gene_start,Processing gene 7/108
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:54:08,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:54:11,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077790/MGmin_2/HapObject.rds
2026-06-01 22:54:33,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.05,kw_validation,valid_kw_test_found,Valid KW test. p=0.8215 groups=2 sizes=66|179
2026-06-01 22:54:34,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.2,kw_validation,valid_kw_test_found,Valid KW test. p=0.0224 groups=4 sizes=25|27|49|100
2026-06-01 22:54:34,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.0158 groups=5 sizes=14|22|47|49|50
2026-06-01 22:54:34,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.0158 groups=5 sizes=14|22|47|49|50
2026-06-01 22:54:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.0118 groups=5 sizes=14|16|37|40|40
2026-06-01 22:54:35,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.0662 groups=6 sizes=12|15|16|19|21|35
2026-06-01 22:54:36,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.0662 groups=6 sizes=12|15|16|19|21|35
2026-06-01 22:54:36,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,,mgmin,mgmin_start,Starting MGmin analysis.
2026-06-01 22:54:36,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,,crosshap,crosshap_start,Running CrossHap.
2026-06-01 22:54:37,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,,cache,cache_written,Saved cache: /mnt/data/shahar/gwas_barley/morexV3_analysis/04_USED_haplotype_analysis_crosshap/04_runs/candidate_genes_1000bp_V1/Cache/betaglucan/HORVU.MOREX.r3.1HG0077790/MGmin_3/HapObject.rds
2026-06-01 22:54:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.4,kw_validation,valid_kw_test_found,Valid KW test. p=0.5293 groups=2 sizes=86|152
2026-06-01 22:54:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.5,kw_validation,valid_kw_test_found,Valid KW test. p=0.5293 groups=2 sizes=86|152
2026-06-01 22:54:53,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.6,kw_validation,valid_kw_test_found,Valid KW test. p=0.5293 groups=2 sizes=86|152
2026-06-01 22:54:54,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.8,kw_validation,valid_kw_test_found,Valid KW test. p=0.4754 groups=2 sizes=86|157
2026-06-01 22:54:54,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.85,kw_validation,valid_kw_test_found,Valid KW test. p=0.4754 groups=2 sizes=86|157
2026-06-01 22:54:54,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.529277717323166__2__86|152
2026-06-01 22:54:54,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,2,0.4,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.0157835038311578__5__14|22|47|49|50
2026-06-01 22:54:54,INFO,betaglucan,HORVU.MOREX.r3.1HG0077790.vcf.gz,3,0.8,collapse,duplicate_collapsed,Collapsed duplicates. Signature=0.475359094846429__2__86|157
